Latent,Structure,platform,lval,op,rval,Estimate,Std. Error,z-value,p-value
Valence ▲,Helpfulness ~ Heuristic + Systematic,hotel,Systematic,~~,Systematic,0.008091308337820907,0.0006392213278043811,12.658070019276632,0.0
Valence ▲,Helpfulness ~ Heuristic + Systematic,hotel,Arousal,~~,Arousal,0.9504791356284782,0.004526297354673719,209.99043167967113,0.0
Valence ▲,Helpfulness ~ Heuristic + Systematic,hotel,Breadth,~~,Breadth,0.15524663644837136,0.004161292199341424,37.30731440479804,0.0
Valence ▲,Helpfulness ~ Heuristic + Systematic,hotel,Depth,~~,Depth,0.3834403297830085,0.0034996964062208235,109.56388359626482,0.0
Valence ▲,Helpfulness ~ Heuristic + Systematic,hotel,Deviation_Of_Star_Ratings,~~,Deviation_Of_Star_Ratings,0.9820973156424059,0.00466250618452323,210.63721452890556,0.0
Valence ▲,Helpfulness ~ Heuristic + Systematic,hotel,Flesch_Reading_Ease,~~,Flesch_Reading_Ease,0.9915489412748583,0.0046922948357919735,211.3142877340504,0.0
Valence ▲,Helpfulness ~ Heuristic + Systematic,hotel,Helpfulness,~~,Helpfulness,0.04963939010146662,0.00023639260839459917,209.98706443739067,0.0
Valence ▲,Helpfulness ~ Heuristic + Systematic,hotel,Is_Photo,~~,Is_Photo,0.9865206092683197,0.0046762958249249725,210.96197631448726,0.0
Valence ▲,Helpfulness ~ Heuristic + Systematic,hotel,Text_Length,~~,Text_Length,0.07807636395911308,0.019473692786422775,4.009325032052435,6.08925526255355e-05
Valence ▲,Helpfulness ~ Heuristic + Systematic,hotel,Title_Length,~~,Title_Length,0.9670335933322927,0.004630164493846366,208.85512694174375,0.0
Valence ▲,Helpfulness ~ Heuristic + Systematic,hotel,Valence_Matching_Rate2,~~,Valence_Matching_Rate2,0.9943084530812117,0.004703629141584947,211.39176217765655,0.0
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Systematic",hotel,Systematic,~,Heuristic,0.27283854335101754,0.011633363290003649,23.453109520099826,0.0
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Systematic",hotel,Title_Length,~,Heuristic,1.0,-,-,-
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Systematic",hotel,Text_Length,~,Heuristic,5.419928693258862,0.15602474752205184,34.73762194332727,0.0
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Systematic",hotel,Deviation_Of_Star_Ratings,~,Heuristic,0.7466721531237813,0.023646228743886513,31.576796502285756,0.0
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Systematic",hotel,Is_Photo,~,Heuristic,0.6353088682638974,0.022497426633335846,28.23917946660981,0.0
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Systematic",hotel,Valence_Matching_Rate2,~,Heuristic,-0.41374656384815894,0.020645379559434227,-20.040637307588295,0.0
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Systematic",hotel,Flesch_Reading_Ease,~,Systematic,1.0,-,-,-
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Systematic",hotel,Depth,~,Systematic,8.342906001092953,0.31538055906716006,26.453456819733407,0.0
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Systematic",hotel,Breadth,~,Systematic,-9.740787713496827,0.36892282588003056,-26.40332077646509,0.0
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Systematic",hotel,Arousal,~,Systematic,2.372169938646364,0.09669927525492582,24.531413832918002,0.0
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Systematic",hotel,Helpfulness,~,Systematic,0.20508835137019923,0.011484967768210964,17.857111616804225,0.0
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Systematic",hotel,Heuristic,~~,Heuristic,0.032148211403399074,0.0014007910333464068,22.95004080919112,0.0
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Systematic",hotel,Systematic,~~,Systematic,0.006474663456515947,0.0004919198317063044,13.162029717109572,0.0
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Systematic",hotel,Arousal,~~,Arousal,0.9498558093049114,0.004523981011576887,209.9601670882937,0.0
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Systematic",hotel,Breadth,~~,Breadth,0.1585184538183886,0.004095194052556485,38.708410821392626,0.0
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Systematic",hotel,Depth,~~,Depth,0.3820523996255528,0.0034686341107061877,110.14491218205339,0.0
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Systematic",hotel,Deviation_Of_Star_Ratings,~~,Deviation_Of_Star_Ratings,0.9820484765319424,0.0046626464753604805,210.6204022781713,0.0
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Systematic",hotel,Flesch_Reading_Ease,~~,Flesch_Reading_Ease,0.9912925970242259,0.004691670600662696,211.28776531603017,0.0
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Systematic",hotel,Helpfulness,~~,Helpfulness,0.05041361432523222,0.00023855054866046116,211.33304616982855,0.0
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Systematic",hotel,Is_Photo,~~,Is_Photo,0.9867956149430909,0.004676285833530915,211.02123562600354,0.0
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Systematic",hotel,Text_Length,~~,Text_Length,0.05515229063896204,0.020939452933774905,2.633893579300185,0.008441194057760226
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Systematic",hotel,Title_Length,~~,Title_Length,0.9679805982424414,0.0046352440892337785,208.8305555001789,0.0
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Systematic",hotel,Valence_Matching_Rate2,~~,Valence_Matching_Rate2,0.9943898723117162,0.004703481139905034,211.41572433739526,0.0
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic",hotel,Heuristic,~,Systematic,1.01371475646932,0.046713180910602906,21.700829116895516,0.0
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic",hotel,Title_Length,~,Heuristic,1.0,-,-,-
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic",hotel,Text_Length,~,Heuristic,5.264576537323294,0.13719598651499623,38.372671613899406,0.0
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic",hotel,Deviation_Of_Star_Ratings,~,Heuristic,0.7334535416814932,0.023405807005928043,31.3363919246362,0.0
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic",hotel,Is_Photo,~,Heuristic,0.6385030602291963,0.022438500465297148,28.455692089952016,0.0
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic",hotel,Valence_Matching_Rate2,~,Heuristic,-0.4166618392391808,0.020585088983847845,-20.240954000532856,0.0
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic",hotel,Flesch_Reading_Ease,~,Systematic,1.0,-,-,-
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic",hotel,Depth,~,Systematic,8.326735214219532,0.31413965144545714,26.506476262640042,0.0
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic",hotel,Breadth,~,Systematic,-9.732632068448217,0.3679270547883854,-26.452613206222424,0.0
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic",hotel,Arousal,~,Systematic,2.365817192244716,0.09628630965658962,24.57064977002402,0.0
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic",hotel,Helpfulness,~,Heuristic,0.18586439315236963,0.005503453772500586,33.77231840254864,0.0
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic",hotel,Heuristic,~~,Heuristic,0.02406262642352926,0.0009467900846930952,25.414953945059825,0.0
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic",hotel,Systematic,~~,Systematic,0.008895508166268095,0.0006706157985239514,13.264686237011906,0.0
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic",hotel,Arousal,~~,Arousal,0.9502729302294529,0.004525690771040385,209.97301364472744,0.0
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic",hotel,Breadth,~~,Breadth,0.1566264913856452,0.004145110952197599,37.78583810038214,0.0
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic",hotel,Depth,~~,Depth,0.38259426144786113,0.003496397775647911,109.42526734319812,0.0
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic",hotel,Deviation_Of_Star_Ratings,~~,Deviation_Of_Star_Ratings,0.9821634402912321,0.004660191365563391,210.75603189564254,0.0
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic",hotel,Flesch_Reading_Ease,~~,Flesch_Reading_Ease,0.9913255037196396,0.004691801350707846,211.2888908561294,0.0
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic",hotel,Helpfulness,~~,Helpfulness,0.049652466217061014,0.00023601140634132056,210.38163695729094,0.0
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic",hotel,Is_Photo,~~,Is_Photo,0.9865796528458519,0.004674904156577917,211.03740731168315,0.0
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic",hotel,Text_Length,~~,Text_Length,0.079514566111955,0.017146934076254707,4.637246854376756,3.530806353069238e-06
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic",hotel,Title_Length,~~,Title_Length,0.9668304797805297,0.004619910610950451,209.27471567947708,0.0
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic",hotel,Valence_Matching_Rate2,~~,Valence_Matching_Rate2,0.9943624759751999,0.004703754414172553,211.39761735173892,0.0
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Heuristic + Systematic",hotel,Systematic,~,Heuristic,0.2713764024834406,0.011542366212320921,23.511331859341627,0.0
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Heuristic + Systematic",hotel,Title_Length,~,Heuristic,1.0,-,-,-
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Heuristic + Systematic",hotel,Text_Length,~,Heuristic,5.213299840417005,0.14351588950687713,36.32559334226795,0.0
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Heuristic + Systematic",hotel,Deviation_Of_Star_Ratings,~,Heuristic,0.7303016815309958,0.023343794539090995,31.284617429131515,0.0
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Heuristic + Systematic",hotel,Is_Photo,~,Heuristic,0.6378176059396576,0.022404352226237035,28.468468959538182,0.0
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Heuristic + Systematic",hotel,Valence_Matching_Rate2,~,Heuristic,-0.4167490381745992,0.020561045675282764,-20.26886398366989,0.0
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Heuristic + Systematic",hotel,Flesch_Reading_Ease,~,Systematic,1.0,-,-,-
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Heuristic + Systematic",hotel,Depth,~,Systematic,8.331546886519138,0.31435279513940106,26.503810417203308,0.0
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Heuristic + Systematic",hotel,Breadth,~,Systematic,-9.734652200104907,0.3680362256724478,-26.450255493985793,0.0
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Heuristic + Systematic",hotel,Arousal,~,Systematic,2.3746498164050602,0.09660271239126177,24.581606019121242,0.0
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Heuristic + Systematic",hotel,Helpfulness,~,Heuristic,0.18880870253643356,0.006504243418698124,29.028541884614242,0.0
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Heuristic + Systematic",hotel,Helpfulness,~,Systematic,-0.010483173984001455,0.011713777665315814,-0.8949439098666617,0.370817072494376
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Heuristic + Systematic",hotel,Heuristic,~~,Heuristic,0.033565189862527864,0.0014260101489931044,23.53783376835724,0.0
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Heuristic + Systematic",hotel,Systematic,~~,Systematic,0.00642293040751089,0.0004869686517738755,13.189617793516138,0.0
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Heuristic + Systematic",hotel,Arousal,~~,Arousal,0.9502438459214566,0.00452582511312853,209.96035462241468,0.0
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Heuristic + Systematic",hotel,Breadth,~~,Breadth,0.15688073948473047,0.00414261878859581,37.869943495340806,0.0
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Heuristic + Systematic",hotel,Depth,~~,Depth,0.3824356564311196,0.003496204249631111,109.38595946220387,0.0
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Heuristic + Systematic",hotel,Deviation_Of_Star_Ratings,~~,Deviation_Of_Star_Ratings,0.9821882253175465,0.004663570636883418,210.60863050705646,0.0
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Heuristic + Systematic",hotel,Flesch_Reading_Ease,~~,Flesch_Reading_Ease,0.9913944360534914,0.004692129548522107,211.28880300299141,0.0
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Heuristic + Systematic",hotel,Helpfulness,~~,Helpfulness,0.04961476734302817,0.00023636041249563695,209.91149325411052,0.0
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Heuristic + Systematic",hotel,Is_Photo,~~,Is_Photo,0.9864588462022331,0.004676480971439705,210.94041695364808,0.0
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Heuristic + Systematic",hotel,Text_Length,~~,Text_Length,0.08794011634638887,0.019037658209266416,4.619271728440083,3.850892759782454e-06
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Heuristic + Systematic",hotel,Title_Length,~~,Title_Length,0.9665985800093374,0.004629873615602193,208.774290629279,0.0
Valence ▲,"Systematic ~ Heuristic
Helpfulness ~ Heuristic + Systematic",hotel,Valence_Matching_Rate2,~~,Valence_Matching_Rate2,0.9942966205957734,0.004704000397711662,211.372562992999,0.0
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic + Systematic",hotel,Heuristic,~,Systematic,1.0336438181120942,0.048711274522758266,21.21980646611799,0.0
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic + Systematic",hotel,Title_Length,~,Heuristic,1.0,-,-,-
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic + Systematic",hotel,Text_Length,~,Heuristic,5.2020054934723445,0.14299891594015648,36.37793656850483,0.0
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic + Systematic",hotel,Deviation_Of_Star_Ratings,~,Heuristic,0.7300267902339392,0.023336011495565752,31.283271793955613,0.0
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic + Systematic",hotel,Is_Photo,~,Heuristic,0.6372547601859143,0.022393956306263663,28.45655101949161,0.0
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic + Systematic",hotel,Valence_Matching_Rate2,~,Heuristic,-0.4172617630639096,0.02056034719593313,-20.2944901205827,0.0
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic + Systematic",hotel,Flesch_Reading_Ease,~,Systematic,1.0,-,-,-
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic + Systematic",hotel,Depth,~,Systematic,8.397566940486849,0.3192033682530925,26.30788950134828,0.0
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic + Systematic",hotel,Breadth,~,Systematic,-9.80771433615844,0.373550467043756,-26.255393049698302,0.0
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic + Systematic",hotel,Arousal,~,Systematic,2.3860021187449023,0.09772458963869175,24.41557572707172,0.0
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic + Systematic",hotel,Helpfulness,~,Heuristic,0.18962714876880302,0.006517900500900114,29.093286820429746,0.0
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic + Systematic",hotel,Helpfulness,~,Systematic,-0.013296424872191372,0.011827070698715194,-1.1242365256607083,0.26091269798535066
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic + Systematic",hotel,Heuristic,~~,Heuristic,0.02427798303832494,0.0009601979634151012,25.284351704613048,0.0
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic + Systematic",hotel,Systematic,~~,Systematic,0.00876250328326346,0.0006655848457046808,13.165118356655395,0.0
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic + Systematic",hotel,Arousal,~~,Arousal,0.9501724504392896,0.0045252944275528005,209.9691998920735,0.0
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic + Systematic",hotel,Breadth,~~,Breadth,0.1569164313472287,0.004144660854161293,37.859896582810315,0.0
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic + Systematic",hotel,Depth,~~,Depth,0.3823414669515203,0.0034993343998322717,109.26119746103296,0.0
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic + Systematic",hotel,Deviation_Of_Star_Ratings,~~,Deviation_Of_Star_Ratings,0.9820545827173142,0.004663077492250837,210.6022437196686,0.0
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic + Systematic",hotel,Flesch_Reading_Ease,~~,Flesch_Reading_Ease,0.9913417778803107,0.004691794657801198,211.2926609054985,0.0
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic + Systematic",hotel,Helpfulness,~~,Helpfulness,0.04963450227840263,0.00023649547732483778,209.87505820397666,0.0
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic + Systematic",hotel,Is_Photo,~~,Is_Photo,0.9863029414143333,0.004675838215356497,210.93607087690884,0.0
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic + Systematic",hotel,Text_Length,~~,Text_Length,0.08986220816557573,0.018967000046424404,4.737818734691174,2.1603091155952825e-06
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic + Systematic",hotel,Title_Length,~~,Title_Length,0.9664428637860653,0.004629394091744783,208.76227956066234,0.0
Valence ▲,"Heuristic ~ Systematic
Helpfulness ~ Heuristic + Systematic",hotel,Valence_Matching_Rate2,~~,Valence_Matching_Rate2,0.9941486055543608,0.004703374596787002,211.36921690696724,0.0
Valence ▲,Helpfulness ~ Systematic,hotel,Title_Length,~,Heuristic,1.0,-,-,-
Valence ▲,Helpfulness ~ Systematic,hotel,Text_Length,~,Heuristic,5.419904766681116,0.15600453833533684,34.7419685637357,0.0
Valence ▲,Helpfulness ~ Systematic,hotel,Deviation_Of_Star_Ratings,~,Heuristic,0.7425185538918857,0.023627070578607922,31.426602438507103,0.0
Valence ▲,Helpfulness ~ Systematic,hotel,Is_Photo,~,Heuristic,0.6433409115547626,0.02260449907082454,28.46074622182879,0.0
Valence ▲,Helpfulness ~ Systematic,hotel,Valence_Matching_Rate2,~,Heuristic,-0.4125299650916305,0.020660847585869283,-19.96674934835724,0.0
Valence ▲,Helpfulness ~ Systematic,hotel,Flesch_Reading_Ease,~,Systematic,1.0,-,-,-
Valence ▲,Helpfulness ~ Systematic,hotel,Depth,~,Systematic,8.530803267974198,0.3292266286296436,25.911644217408764,0.0
Valence ▲,Helpfulness ~ Systematic,hotel,Breadth,~,Systematic,-9.936692319416215,0.3841729683943997,-25.865152253994985,0.0
Valence ▲,Helpfulness ~ Systematic,hotel,Arousal,~,Systematic,2.4286982787299767,0.10074912601408798,24.10639550725492,0.0
Valence ▲,Helpfulness ~ Systematic,hotel,Helpfulness,~,Systematic,0.21001304389409284,0.01185547210996361,17.71443953715505,0.0
Valence ▲,Helpfulness ~ Systematic,hotel,Heuristic,~~,Heuristic,0.03212065298613269,0.0014001879724183188,22.94024345011022,0.0
Valence ▲,Helpfulness ~ Systematic,hotel,Heuristic,~~,Systematic,0.008595443248337697,0.0004183243603370912,20.547316969215135,0.0
Valence ▲,Helpfulness ~ Systematic,hotel,Systematic,~~,Systematic,0.008510113549431708,0.0006562965392158765,12.966872485161153,0.0
Valence ▲,Helpfulness ~ Systematic,hotel,Arousal,~~,Arousal,0.949771325422403,0.00452394142845226,209.94332933647138,0.0
Valence ▲,Helpfulness ~ Systematic,hotel,Breadth,~~,Breadth,0.15979707019373343,0.004087679299874139,39.09236963857738,0.0
Valence ▲,Helpfulness ~ Systematic,hotel,Depth,~~,Depth,0.38109074269321175,0.003472645094672494,109.74076883586969,0.0
Valence ▲,Helpfulness ~ Systematic,hotel,Deviation_Of_Star_Ratings,~~,Deviation_Of_Star_Ratings,0.9820767901641305,0.004662431547139726,210.63618415072958,0.0
Valence ▲,Helpfulness ~ Systematic,hotel,Flesch_Reading_Ease,~~,Flesch_Reading_Ease,0.99113822567328,0.004690735388815816,211.2969808156664,0.0
Valence ▲,Helpfulness ~ Systematic,hotel,Helpfulness,~~,Helpfulness,0.05041198573553335,0.00023854568465385886,211.3305281432905,0.0
Valence ▲,Helpfulness ~ Systematic,hotel,Is_Photo,~~,Is_Photo,0.9867827370655115,0.00467678563761438,210.99593039245468,0.0
